record_id,customer_id,old_plan,new_plan,change_date,change_reason,payment_status,amount_charged,payment_method
REC_00291,CUST_0156,BASIC,FREE,2024-11-24,DOWNGRADE,PAID,0.0,
REC_00292,CUST_0157,,FREE,2022-02-04,NEW,PAID,0.0,
REC_00293,CUST_0157,FREE,FREE,2022-10-13,REACTIVATE,PAID,0.0,
REC_00294,CUST_0157,FREE,BASIC,2023-07-19,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_00295,CUST_0158,,FREE,2019-06-11,NEW,PAID,0.0,
REC_00296,CUST_0159,,STANDARD,2023-05-07,NEW,PAID,13.99,CARD
REC_00297,CUST_0159,STANDARD,STANDARD,2024-05-12,REACTIVATE,PAID,13.99,BANK_TRANSFER
REC_00298,CUST_0160,,BASIC,2019-09-06,NEW,PAID,17.99,CARD
REC_00299,CUST_0161,,BASIC,2024-02-22,NEW,PAID,7.99,BANK_TRANSFER
REC_00300,CUST_0162,,BASIC,2022-05-21,NEW,PAID,7.99,PAYPAL
REC_00301,CUST_0163,,BASIC,2024-06-22,NEW,PAID,7.99,PAYPAL
REC_00302,CUST_0164,,PREMIUM,2024-08-29,NEW,PAID,17.99,CARD
REC_00303,CUST_0165,,BASIC,2020-01-02,NEW,PAID,7.99,PAYPAL
REC_00304,CUST_0165,BASIC,FREE,2020-06-20,DOWNGRADE,PAID,0.0,
REC_00305,CUST_0166,,BASIC,2022-11-07,NEW,PAID,7.99,BANK_TRANSFER
REC_00306,CUST_0166,BASIC,STANDARD,2023-01-06,UPGRADE,PAID,13.99,PAYPAL
REC_00307,CUST_0166,STANDARD,PREMIUM,2023-12-22,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_00308,CUST_0166,PREMIUM,PREMIUM,2024-10-12,REACTIVATE,PAID,17.99,PAYPAL
REC_00309,CUST_0167,,STANDARD,2023-01-15,NEW,PAID,13.99,BANK_TRANSFER
REC_00310,CUST_0167,STANDARD,STANDARD,2023-10-19,REACTIVATE,PAID,13.99,BANK_TRANSFER
REC_00311,CUST_0167,STANDARD,STANDARD,2024-04-24,REACTIVATE,PAID,13.99,CARD
REC_00312,CUST_0168,,PREMIUM,2022-02-03,NEW,PAID,17.99,CARD
REC_00313,CUST_0169,,PREMIUM,2022-06-19,NEW,PAID,17.99,BANK_TRANSFER
REC_00314,CUST_0169,PREMIUM,STANDARD,2022-10-25,DOWNGRADE,PAID,13.99,PAYPAL
REC_00315,CUST_0170,,STANDARD,2021-08-03,NEW,PAID,13.99,CARD
REC_00316,CUST_0170,STANDARD,PREMIUM,2021-11-01,UPGRADE,PAID,17.99,CARD
REC_00317,CUST_0171,,STANDARD,2024-02-18,NEW,PAID,13.99,PAYPAL
REC_00318,CUST_0171,STANDARD,BASIC,2024-06-10,DOWNGRADE,PAID,7.99,BANK_TRANSFER
REC_00319,CUST_0172,,BASIC,2022-06-01,NEW,PAID,7.99,BANK_TRANSFER
REC_00320,CUST_0172,BASIC,STANDARD,2023-06-28,UPGRADE,PAID,0.0,BANK_TRANSFER
REC_00321,CUST_0173,,STANDARD,2020-11-02,NEW,PAID,13.99,CARD
REC_00322,CUST_0173,STANDARD,PREMIUM,2021-04-01,UPGRADE,PAID,17.99,PAYPAL
REC_00323,CUST_0174,,FREE,2020-06-22,NEW,PAID,0.0,
REC_00324,CUST_0174,FREE,FREE,2020-12-23,CANCEL,PAID,0.0,
REC_00325,CUST_0174,FREE,FREE,2021-11-27,REACTIVATE,PAID,0.0,
REC_00326,CUST_0175,,STANDARD,2022-09-18,NEW,PAID,13.99,PAYPAL
REC_00327,CUST_0175,STANDARD,PREMIUM,2023-05-04,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_00328,CUST_0176,,FREE,2019-08-27,NEW,PAID,17.99,
REC_00329,CUST_0177,,STANDARD,2023-08-26,,PAID,13.99,PAYPAL
REC_00330,CUST_0177,STANDARD,BASIC,2023-12-07,DOWNGRADE,PAID,7.99,CARD
REC_00331,CUST_0178,,BASIC,2023-08-23,NEW,FAILED,7.99,PAYPAL
REC_00332,CUST_0178,,BASIC,2023-08-30,NEW,PAID,7.99,PAYPAL
REC_00333,CUST_0178,BASIC,STANDARD,2024-05-13,UPGRADE,PAID,7.99,PAYPAL
REC_00334,CUST_0179,,PREMIUM,2023-03-03,NEW,PAID,17.99,CARD
REC_00335,CUST_0179,PREMIUM,PREMIUM,2024-03-13,REACTIVATE,PAID,7.99,BANK_TRANSFER
REC_00336,CUST_0180,,BASIC,2024-11-09,NEW,PAID,7.99,CARD
REC_00337,CUST_0181,,FREE,2022-12-05,NEW,PAID,0.0,
REC_00338,CUST_0182,,FREE,2024-03-22,NEW,PAID,0.0,
REC_00339,CUST_0182,FREE,BASIC,2024-07-03,UPGRADE,FAILED,7.99,BANK_TRANSFER
REC_00340,CUST_0182,FREE,BASIC,2024-07-10,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_00341,CUST_0183,,BASIC,2019-10-18,NEW,PAID,7.99,BANK_TRANSFER
REC_00342,CUST_0184,,FREE,2023-12-29,NEW,PAID,0.0,
REC_00343,CUST_0184,FREE,BASIC,2024-07-04,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_00344,CUST_0185,,PREMIUM,2023-11-16,NEW,PAID,17.99,PAYPAL
REC_00345,CUST_0186,,BASIC,2021-02-09,NEW,PAID,7.99,CARD
REC_00346,CUST_0186,BASIC,STANDARD,2021-12-16,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_00347,CUST_0187,,BASIC,2023-02-12,NEW,PAID,7.99,PAYPAL
REC_00348,CUST_0187,BASIC,STANDARD,2023-08-10,,PAID,13.99,BANK_TRANSFER
REC_00349,CUST_0187,STANDARD,PREMIUM,2024-08-13,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_00350,CUST_0188,,BASIC,2024-09-30,NEW,PAID,7.99,PAYPAL
REC_00351,CUST_0189,,FREE,2020-04-01,,PAID,0.0,
REC_00352,CUST_0190,,FREE,2020-11-17,NEW,PAID,0.0,
REC_00353,CUST_0190,FREE,FREE,2021-04-04,REACTIVATE,PAID,0.0,
REC_00354,CUST_0191,,BASIC,2021-09-17,NEW,PAID,7.99,PAYPAL
REC_00355,CUST_0191,BASIC,STANDARD,2022-06-28,UPGRADE,PAID,13.99,PAYPAL
REC_00356,CUST_0192,,FREE,2021-01-26,NEW,PAID,0.0,
REC_00357,CUST_0193,,STANDARD,2023-11-02,NEW,PAID,13.99,PAYPAL
REC_00358,CUST_0194,,BASIC,2024-05-28,,PAID,7.99,CARD
REC_00359,CUST_0194,BASIC,FREE,2024-08-16,DOWNGRADE,PAID,0.0,
REC_00360,CUST_0195,,FREE,2021-03-01,NEW,PAID,0.0,
REC_00361,CUST_0195,FREE,FREE,2021-09-18,REACTIVATE,PAID,0.0,
REC_00362,CUST_0196,,FREE,2020-08-02,NEW,PAID,0.0,
REC_00363,CUST_0197,,PREMIUM,2020-07-16,NEW,PAID,17.99,PAYPAL
REC_00364,CUST_0198,,PREMIUM,2024-05-03,NEW,PAID,17.99,BANK_TRANSFER
REC_00365,CUST_0199,,FREE,2019-08-06,NEW,PAID,0.0,
REC_00366,CUST_0200,,BASIC,2020-03-27,NEW,PAID,7.99,PAYPAL
REC_00367,CUST_0201,,BASIC,2022-11-08,NEW,PAID,7.99,CARD
REC_00368,CUST_0202,,BASIC,2019-07-01,NEW,PAID,7.99,CARD
REC_00369,CUST_0202,BASIC,FREE,2020-06-23,DOWNGRADE,PAID,0.0,
REC_00370,CUST_0202,FREE,FREE,2021-02-19,REACTIVATE,PAID,0.0,
REC_00371,CUST_0202,FREE,FREE,2021-12-12,CANCEL,PAID,0.0,
REC_00372,CUST_0203,,PREMIUM,2024-03-14,NEW,FAILED,17.99,BANK_TRANSFER
REC_00373,CUST_0203,,PREMIUM,2024-03-21,NEW,PAID,17.99,BANK_TRANSFER
REC_00374,CUST_0204,,STANDARD,2023-02-06,NEW,PAID,13.99,CARD
REC_00375,CUST_0205,,BASIC,2024-12-22,NEW,PAID,7.99,PAYPAL
REC_00376,CUST_0206,,BASIC,2023-09-17,NEW,PAID,7.99,PAYPAL
REC_00377,CUST_0207,,STANDARD,2020-10-20,NEW,PAID,13.99,BANK_TRANSFER
REC_00378,CUST_0207,STANDARD,PREMIUM,2021-01-12,UPGRADE,PAID,17.99,CARD
REC_00379,CUST_0208,,STANDARD,2022-04-25,,PAID,13.99,PAYPAL
REC_00380,CUST_0209,,PREMIUM,2023-06-04,NEW,PAID,17.99,CARD
REC_00381,CUST_0209,PREMIUM,PREMIUM,2023-12-18,REACTIVATE,PAID,17.99,BANK_TRANSFER
REC_00382,CUST_0209,PREMIUM,PREMIUM,2024-04-06,REACTIVATE,PAID,17.99,CARD
REC_00383,CUST_0210,,FREE,2019-12-19,NEW,PAID,0.0,
REC_00384,CUST_0211,,STANDARD,2020-09-22,NEW,PAID,13.99,PAYPAL
REC_00385,CUST_0212,,STANDARD,2021-11-29,NEW,PAID,13.99,BANK_TRANSFER
REC_00386,CUST_0212,STANDARD,STANDARD,2022-11-01,REACTIVATE,PAID,13.99,BANK_TRANSFER
REC_00387,CUST_0213,,STANDARD,2023-01-24,NEW,PAID,13.99,CARD
REC_00388,CUST_0214,,BASIC,2023-12-16,NEW,FAILED,7.99,PAYPAL
REC_00389,CUST_0214,,BASIC,2023-12-23,NEW,PAID,7.99,PAYPAL
REC_00390,CUST_0214,BASIC,FREE,2024-07-04,DOWNGRADE,PAID,0.0,
REC_00391,CUST_0214,FREE,FREE,2024-11-01,CANCEL,PAID,0.0,
REC_00392,CUST_0215,,STANDARD,2021-03-30,NEW,PAID,13.99,CARD
REC_00393,CUST_0215,STANDARD,STANDARD,2022-02-27,REACTIVATE,PAID,13.99,CARD
REC_00394,CUST_0215,STANDARD,PREMIUM,2022-11-23,UPGRADE,PAID,17.99,PAYPAL
REC_00395,CUST_0216,,STANDARD,2023-12-06,NEW,PAID,13.99,CARD
REC_00396,CUST_0216,STANDARD,PREMIUM,2024-08-29,UPGRADE,PAID,17.99,CARD
REC_00397,CUST_0217,,PREMIUM,2023-10-19,NEW,PAID,13.99,CARD
REC_00398,CUST_0217,PREMIUM,PREMIUM,2024-05-30,REACTIVATE,PAID,17.99,PAYPAL
REC_00399,CUST_0218,,STANDARD,2022-01-23,NEW,PAID,13.99,CARD
REC_00400,CUST_0219,,BASIC,2022-04-17,NEW,PAID,7.99,PAYPAL
REC_00401,CUST_0220,,STANDARD,2024-04-08,NEW,PAID,13.99,BANK_TRANSFER
REC_00402,CUST_0221,,FREE,2022-07-02,NEW,PAID,0.0,
REC_00403,CUST_0221,FREE,FREE,2022-11-20,REACTIVATE,PAID,0.0,
REC_00404,CUST_0222,,FREE,2019-11-05,NEW,PAID,0.0,
REC_00405,CUST_0223,,STANDARD,2024-10-15,NEW,PAID,13.99,CARD
REC_00406,CUST_0224,,BASIC,2020-04-10,NEW,PAID,7.99,CARD
REC_00407,CUST_0225,,PREMIUM,2023-06-14,NEW,PAID,17.99,PAYPAL
REC_00408,CUST_0225,PREMIUM,PREMIUM,2024-04-25,REACTIVATE,PAID,17.99,CARD
REC_00409,CUST_0226,,STANDARD,2024-07-01,NEW,PAID,13.99,BANK_TRANSFER
REC_00410,CUST_0227,,BASIC,2019-02-02,NEW,PAID,7.99,CARD
REC_00411,CUST_0228,,BASIC,2022-08-31,NEW,PAID,7.99,CARD
REC_00412,CUST_0228,BASIC,STANDARD,2023-03-08,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_00413,CUST_0229,,FREE,2023-02-14,NEW,PAID,0.0,
REC_00414,CUST_0230,,FREE,2021-04-12,NEW,PAID,0.0,
REC_00415,CUST_0230,FREE,FREE,2021-08-27,CANCEL,PAID,0.0,
REC_00416,CUST_0231,,FREE,2023-04-20,NEW,PAID,0.0,
REC_00417,CUST_0232,,FREE,2024-08-25,NEW,PAID,0.0,
REC_00418,CUST_0233,,FREE,2021-12-01,NEW,PAID,0.0,
REC_00419,CUST_0233,FREE,BASIC,2022-03-29,UPGRADE,PAID,7.99,PAYPAL
REC_00420,CUST_0234,,STANDARD,2022-09-08,NEW,PAID,13.99,PAYPAL
REC_00421,CUST_0235,,PREMIUM,2022-03-04,NEW,PAID,17.99,PAYPAL
REC_00422,CUST_0235,PREMIUM,STANDARD,2023-03-30,DOWNGRADE,PAID,13.99,PAYPAL
REC_00423,CUST_0235,STANDARD,PREMIUM,2023-07-26,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_00424,CUST_0236,,FREE,2023-02-14,NEW,PAID,0.0,
REC_00425,CUST_0236,FREE,FREE,2023-11-14,REACTIVATE,PAID,0.0,
REC_00426,CUST_0237,,PREMIUM,2024-11-12,NEW,PAID,17.99,PAYPAL
REC_00427,CUST_0238,,STANDARD,2021-12-21,NEW,PAID,13.99,CARD
REC_00428,CUST_0239,,STANDARD,2022-05-24,NEW,PAID,13.99,PAYPAL
REC_00429,CUST_0239,STANDARD,PREMIUM,2022-09-19,UPGRADE,PAID,17.99,CARD
REC_00430,CUST_0240,,PREMIUM,2023-05-24,NEW,PAID,17.99,PAYPAL
REC_00431,CUST_0241,,PREMIUM,2022-11-21,NEW,PAID,17.99,CARD
REC_00432,CUST_0241,PREMIUM,PREMIUM,2023-11-27,REACTIVATE,PAID,17.99,BANK_TRANSFER
REC_00433,CUST_0241,PREMIUM,PREMIUM,2024-07-29,REACTIVATE,PAID,17.99,CARD
REC_00434,CUST_0242,,FREE,2023-08-31,NEW,PAID,0.0,
REC_00435,CUST_0243,,STANDARD,2019-07-26,NEW,PAID,13.99,BANK_TRANSFER
REC_00436,CUST_0244,,PREMIUM,2019-01-27,NEW,PAID,17.99,PAYPAL
REC_00437,CUST_0245,,BASIC,2020-11-04,NEW,PAID,7.99,PAYPAL
REC_00438,CUST_0245,BASIC,FREE,2021-01-31,CANCEL,PAID,0.0,
REC_00439,CUST_0246,,STANDARD,2023-12-17,NEW,PAID,13.99,PAYPAL
REC_00440,CUST_0246,STANDARD,BASIC,2024-06-01,DOWNGRADE,PAID,7.99,CARD
REC_00441,CUST_0247,,BASIC,2019-09-03,NEW,PAID,7.99,PAYPAL
REC_00442,CUST_0247,BASIC,FREE,2019-11-27,DOWNGRADE,PAID,0.0,
REC_00443,CUST_0248,,STANDARD,2023-01-19,,PAID,13.99,PAYPAL
REC_00444,CUST_0248,STANDARD,STANDARD,2023-03-22,REACTIVATE,PAID,13.99,CARD
REC_00445,CUST_0248,STANDARD,PREMIUM,2023-06-13,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_00446,CUST_0248,PREMIUM,PREMIUM,2023-11-11,REACTIVATE,PAID,17.99,CARD
REC_00447,CUST_0249,,STANDARD,2024-02-09,NEW,PAID,13.99,BANK_TRANSFER
REC_00448,CUST_0250,,PREMIUM,2023-09-07,NEW,PAID,17.99,PAYPAL
REC_00449,CUST_0251,,FREE,2020-11-09,NEW,PAID,0.0,
REC_00450,CUST_0251,FREE,BASIC,2021-01-16,UPGRADE,PAID,7.99,PAYPAL
REC_00451,CUST_0252,,STANDARD,2023-07-04,NEW,PAID,13.99,PAYPAL
REC_00452,CUST_0253,,PREMIUM,2020-05-10,NEW,PAID,17.99,CARD
REC_00453,CUST_0253,PREMIUM,PREMIUM,2020-07-19,REACTIVATE,PAID,17.99,CARD
REC_00454,CUST_0254,,BASIC,2020-11-19,NEW,PAID,7.99,BANK_TRANSFER
REC_00455,CUST_0254,BASIC,BASIC,2021-07-07,REACTIVATE,PAID,7.99,BANK_TRANSFER
REC_00456,CUST_0255,,PREMIUM,2021-05-13,NEW,PAID,17.99,BANK_TRANSFER
REC_00457,CUST_0255,PREMIUM,PREMIUM,2022-03-10,REACTIVATE,PAID,17.99,BANK_TRANSFER
REC_00458,CUST_0256,,STANDARD,2019-11-14,NEW,PAID,13.99,BANK_TRANSFER
REC_00459,CUST_0256,STANDARD,STANDARD,2020-08-01,REACTIVATE,PAID,13.99,PAYPAL
REC_00460,CUST_0257,,PREMIUM,2019-05-31,NEW,PAID,17.99,BANK_TRANSFER
REC_00461,CUST_0258,,FREE,2024-12-22,NEW,PAID,0.0,
REC_00462,CUST_0259,,PREMIUM,2021-03-17,NEW,PAID,17.99,PAYPAL
REC_00463,CUST_0260,,PREMIUM,2019-09-24,NEW,PAID,17.99,BANK_TRANSFER
REC_00464,CUST_0260,PREMIUM,PREMIUM,2020-09-14,REACTIVATE,PAID,0.0,PAYPAL
REC_00465,CUST_0261,,FREE,2020-02-25,NEW,PAID,0.0,
REC_00466,CUST_0262,,FREE,2021-08-30,NEW,PAID,0.0,
REC_00467,CUST_0262,FREE,BASIC,2022-05-21,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_00468,CUST_0262,BASIC,BASIC,2022-08-27,REACTIVATE,PAID,7.99,PAYPAL
REC_00469,CUST_0263,,STANDARD,2022-09-19,NEW,PAID,13.99,CARD
REC_00470,CUST_0263,STANDARD,PREMIUM,2023-10-15,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_00471,CUST_0263,PREMIUM,STANDARD,2024-03-14,,PAID,13.99,PAYPAL
REC_00472,CUST_0264,,BASIC,2020-03-30,NEW,PAID,7.99,BANK_TRANSFER
REC_00473,CUST_0264,BASIC,STANDARD,2020-07-19,UPGRADE,PAID,13.99,PAYPAL
REC_00474,CUST_0264,STANDARD,FREE,2020-12-28,CANCEL,PAID,0.0,
REC_00475,CUST_0264,FREE,BASIC,2021-11-12,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_00476,CUST_0265,,STANDARD,2022-09-04,NEW,PAID,13.99,PAYPAL
REC_00477,CUST_0266,,PREMIUM,2019-05-30,NEW,PAID,17.99,BANK_TRANSFER
REC_00478,CUST_0266,PREMIUM,PREMIUM,2020-02-08,REACTIVATE,PAID,17.99,CARD
REC_00479,CUST_0266,PREMIUM,STANDARD,2020-10-31,DOWNGRADE,PAID,13.99,BANK_TRANSFER
REC_00480,CUST_0266,STANDARD,PREMIUM,2021-11-19,UPGRADE,PAID,7.99,CARD
REC_00481,CUST_0267,,FREE,2023-12-15,NEW,PAID,0.0,
REC_00482,CUST_0268,,PREMIUM,2019-02-18,,PAID,17.99,CARD
REC_00483,CUST_0269,,FREE,2023-10-10,NEW,PAID,0.0,
REC_00484,CUST_0269,FREE,FREE,2023-12-16,REACTIVATE,PAID,0.0,
REC_00485,CUST_0269,FREE,BASIC,2024-11-14,UPGRADE,PAID,7.99,CARD
REC_00486,CUST_0270,,FREE,2024-06-24,NEW,PAID,0.0,
REC_00487,CUST_0270,FREE,FREE,2024-10-25,REACTIVATE,PAID,0.0,
REC_00488,CUST_0271,,STANDARD,2024-02-23,NEW,PAID,13.99,PAYPAL
REC_00489,CUST_0272,,FREE,2019-06-28,NEW,PAID,0.0,
REC_00490,CUST_0272,FREE,FREE,2019-10-11,REACTIVATE,PAID,0.0,
REC_00491,CUST_0273,,PREMIUM,2023-06-13,NEW,PAID,17.99,BANK_TRANSFER
REC_00492,CUST_0273,PREMIUM,PREMIUM,2024-04-08,REACTIVATE,PAID,17.99,BANK_TRANSFER
REC_00493,CUST_0274,,FREE,2019-05-22,NEW,PAID,0.0,
REC_00494,CUST_0274,FREE,FREE,2020-06-12,REACTIVATE,PAID,0.0,
REC_00495,CUST_0275,,STANDARD,2020-11-15,NEW,PAID,13.99,CARD
REC_00496,CUST_0276,,STANDARD,2020-02-22,NEW,PAID,13.99,BANK_TRANSFER
REC_00497,CUST_0277,,STANDARD,2019-09-03,NEW,PAID,13.99,CARD
REC_00498,CUST_0277,STANDARD,PREMIUM,2020-06-02,UPGRADE,PAID,17.99,CARD
REC_00499,CUST_0277,PREMIUM,PREMIUM,2021-02-15,REACTIVATE,PAID,17.99,CARD
REC_00500,CUST_0277,PREMIUM,STANDARD,2021-11-11,DOWNGRADE,PAID,13.99,BANK_TRANSFER
REC_00501,CUST_0278,,STANDARD,2021-10-14,NEW,PAID,13.99,CARD
REC_00502,CUST_0278,STANDARD,PREMIUM,2022-02-01,UPGRADE,PAID,17.99,PAYPAL
REC_00503,CUST_0278,PREMIUM,PREMIUM,2022-12-29,REACTIVATE,FAILED,17.99,CARD
REC_00504,CUST_0278,PREMIUM,PREMIUM,2023-01-05,REACTIVATE,PAID,17.99,CARD
REC_00505,CUST_0279,,PREMIUM,2021-04-04,NEW,PAID,17.99,CARD
REC_00506,CUST_0280,,STANDARD,2021-03-12,NEW,PAID,13.99,BANK_TRANSFER
REC_00507,CUST_0280,STANDARD,PREMIUM,2021-07-12,UPGRADE,PAID,17.99,CARD
REC_00508,CUST_0281,,FREE,2019-05-22,NEW,PAID,0.0,
REC_00509,CUST_0281,FREE,BASIC,2019-12-22,UPGRADE,PAID,7.99,PAYPAL
REC_00510,CUST_0281,BASIC,FREE,2020-05-05,DOWNGRADE,PAID,0.0,
REC_00511,CUST_0282,,STANDARD,2019-12-31,NEW,PAID,13.99,BANK_TRANSFER
REC_00512,CUST_0283,,FREE,2021-04-03,NEW,PAID,0.0,
REC_00513,CUST_0284,,BASIC,2024-10-31,NEW,PAID,7.99,CARD
REC_00514,CUST_0285,,FREE,2024-01-26,NEW,PAID,0.0,
REC_00515,CUST_0285,FREE,FREE,2024-03-30,REACTIVATE,PAID,0.0,
REC_00516,CUST_0285,FREE,BASIC,2024-09-14,UPGRADE,PAID,7.99,CARD
REC_00517,CUST_0286,,STANDARD,2019-05-11,NEW,PAID,13.99,PAYPAL
REC_00518,CUST_0287,,PREMIUM,2024-07-08,NEW,PAID,17.99,CARD
REC_00519,CUST_0288,,PREMIUM,2023-04-07,NEW,PAID,17.99,PAYPAL
REC_00520,CUST_0288,PREMIUM,PREMIUM,2023-06-17,REACTIVATE,PAID,17.99,CARD
REC_00521,CUST_0288,PREMIUM,STANDARD,2024-07-02,DOWNGRADE,FAILED,13.99,BANK_TRANSFER
REC_00522,CUST_0288,PREMIUM,STANDARD,2024-07-09,DOWNGRADE,PAID,13.99,BANK_TRANSFER
REC_00523,CUST_0289,,STANDARD,2022-08-04,,PAID,13.99,PAYPAL
REC_00524,CUST_0290,,BASIC,2024-04-23,NEW,PAID,7.99,BANK_TRANSFER
REC_00525,CUST_0291,,BASIC,2020-02-22,NEW,PAID,7.99,BANK_TRANSFER
REC_00526,CUST_0291,BASIC,STANDARD,2021-01-14,UPGRADE,PAID,13.99,PAYPAL
REC_00527,CUST_0291,STANDARD,STANDARD,2021-09-25,REACTIVATE,PAID,13.99,PAYPAL
REC_00528,CUST_0292,,PREMIUM,2023-04-15,NEW,PAID,17.99,PAYPAL
REC_00529,CUST_0292,PREMIUM,PREMIUM,2024-01-25,REACTIVATE,PAID,17.99,CARD
REC_00530,CUST_0293,,STANDARD,2023-06-01,NEW,PAID,13.99,CARD
REC_00531,CUST_0294,,FREE,2021-11-17,NEW,PAID,0.0,
REC_00532,CUST_0294,FREE,BASIC,2022-09-02,UPGRADE,PAID,7.99,PAYPAL
REC_00533,CUST_0294,BASIC,STANDARD,2023-06-17,UPGRADE,PAID,13.99,CARD
REC_00534,CUST_0295,,PREMIUM,2020-07-03,NEW,PAID,17.99,BANK_TRANSFER
REC_00535,CUST_0296,,PREMIUM,2021-10-10,NEW,PAID,17.99,CARD
REC_00536,CUST_0297,,FREE,2019-07-16,NEW,PAID,0.0,
REC_00537,CUST_0298,,BASIC,2022-12-20,NEW,PAID,7.99,CARD
REC_00538,CUST_0298,BASIC,FREE,2023-12-29,DOWNGRADE,PAID,0.0,
REC_00539,CUST_0299,,PREMIUM,2020-07-12,NEW,PAID,17.99,BANK_TRANSFER
REC_00540,CUST_0299,PREMIUM,PREMIUM,2021-03-15,REACTIVATE,PAID,17.99,PAYPAL
REC_00541,CUST_0300,,BASIC,2020-11-29,NEW,PAID,7.99,BANK_TRANSFER
REC_00542,CUST_0300,BASIC,FREE,2021-07-13,DOWNGRADE,PAID,0.0,
REC_00543,CUST_0301,,FREE,2023-10-31,NEW,PAID,0.0,
REC_00544,CUST_0302,,STANDARD,2019-05-10,NEW,PAID,13.99,PAYPAL
REC_00545,CUST_0302,STANDARD,PREMIUM,2019-08-29,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_00546,CUST_0302,PREMIUM,PREMIUM,2020-09-14,REACTIVATE,PAID,17.99,BANK_TRANSFER
REC_00547,CUST_0303,,BASIC,2023-10-23,NEW,PAID,7.99,CARD
REC_00548,CUST_0304,,BASIC,2021-08-05,,PAID,7.99,BANK_TRANSFER
REC_00549,CUST_0305,,BASIC,2022-05-31,NEW,PAID,7.99,PAYPAL
REC_00550,CUST_0306,,STANDARD,2021-04-07,NEW,PAID,13.99,BANK_TRANSFER
REC_00551,CUST_0306,STANDARD,PREMIUM,2022-01-11,UPGRADE,PAID,17.99,PAYPAL
REC_00552,CUST_0307,,STANDARD,2024-10-04,NEW,PAID,13.99,PAYPAL
REC_00553,CUST_0308,,FREE,2020-06-28,NEW,PAID,0.0,
REC_00554,CUST_0308,FREE,BASIC,2020-08-29,UPGRADE,PAID,7.99,CARD
REC_00555,CUST_0309,,STANDARD,2020-03-11,NEW,PAID,13.99,PAYPAL
REC_00556,CUST_0310,,FREE,2020-10-29,NEW,PAID,0.0,
REC_00557,CUST_0310,FREE,FREE,2021-06-11,,PAID,0.0,
REC_00558,CUST_0311,,FREE,2023-12-25,NEW,PAID,0.0,
REC_00559,CUST_0312,,STANDARD,2020-04-29,NEW,FAILED,13.99,PAYPAL
REC_00560,CUST_0312,,STANDARD,2020-05-06,NEW,PAID,13.99,PAYPAL
REC_00561,CUST_0313,,FREE,2023-10-17,NEW,PAID,0.0,
REC_00562,CUST_0313,FREE,FREE,2024-05-20,REACTIVATE,PAID,0.0,
REC_00563,CUST_0314,,FREE,2019-12-24,NEW,PAID,0.0,
REC_00564,CUST_0315,,STANDARD,2019-10-30,NEW,PAID,13.99,BANK_TRANSFER
REC_00565,CUST_0316,,STANDARD,2021-11-22,NEW,FAILED,13.99,CARD
REC_00566,CUST_0316,,STANDARD,2021-11-29,NEW,PAID,13.99,CARD
REC_00567,CUST_0316,STANDARD,PREMIUM,2022-12-23,UPGRADE,PAID,17.99,CARD
REC_00568,CUST_0316,PREMIUM,STANDARD,2023-04-05,DOWNGRADE,PAID,13.99,CARD
REC_00569,CUST_0317,,FREE,2020-03-03,NEW,PAID,0.0,
REC_00570,CUST_0318,,BASIC,2022-07-12,NEW,FAILED,7.99,PAYPAL
REC_00571,CUST_0318,,BASIC,2022-07-19,,PAID,7.99,PAYPAL
REC_00572,CUST_0318,BASIC,STANDARD,2023-03-22,UPGRADE,PAID,13.99,CARD
REC_00573,CUST_0319,,FREE,2024-08-16,NEW,PAID,0.0,
REC_00574,CUST_0320,,FREE,2021-01-03,NEW,PAID,0.0,
REC_00575,CUST_0321,,STANDARD,2021-09-29,NEW,PAID,13.99,PAYPAL
REC_00576,CUST_0321,STANDARD,BASIC,2022-02-21,DOWNGRADE,PAID,7.99,BANK_TRANSFER
REC_00577,CUST_0322,,BASIC,2022-02-14,NEW,PAID,7.99,CARD
REC_00578,CUST_0323,,PREMIUM,2021-01-23,NEW,PAID,17.99,CARD
REC_00579,CUST_0323,PREMIUM,PREMIUM,2021-09-29,REACTIVATE,PAID,17.99,CARD
REC_00580,CUST_0324,,STANDARD,2019-02-28,NEW,FAILED,13.99,PAYPAL
REC_00581,CUST_0324,,STANDARD,2019-03-07,NEW,PAID,13.99,PAYPAL
REC_00582,CUST_0324,STANDARD,PREMIUM,2019-08-22,UPGRADE,PAID,7.99,PAYPAL
REC_00583,CUST_0325,,BASIC,2023-01-30,NEW,PAID,7.99,PAYPAL
REC_00584,CUST_0326,,PREMIUM,2020-02-11,NEW,PAID,17.99,PAYPAL
