log_id,customer_id,content_id,event_type,event_timestamp,device_code,session_id,duration_seconds,rating_given,quality_stream,ip_country,app_version
LOG_000211,CUST_1721,CNT_013,RESUME,2023-09-23 20:15:46,MOB_AND,SESS_00060,,,HD,FR,3.2.1
LOG_000212,CUST_1721,CNT_013,STOP,2023-09-23 20:17:15,MOB_AND,SESS_00060,594,,HD,FR,3.2.1
LOG_000213,CUST_1844,CNT_009,PLAY,2023-12-06 19:44:00,MOB_AND,SESS_00061,,,HD,GB,3.1.8
LOG_000214,CUST_1844,CNT_009,PAUSE,2023-12-06 19:49:58,MOB_AND,SESS_00061,358,,HD,GB,3.1.8
LOG_000215,CUST_1844,CNT_009,RESUME,2023-12-06 19:57:50,MOB_AND,SESS_00061,,,HD,GB,3.1.8
LOG_000216,CUST_1844,CNT_009,STOP,2023-12-06 20:07:28,MOB_AND,SESS_00061,1380,,HD,GB,3.1.8
LOG_000217,CUST_1844,CNT_009,RATE,2023-12-06 20:08:05,MOB_AND,SESS_00061,,5,HD,GB,3.1.8
LOG_000218,CUST_0299,CNT_004,PLAY,2022-01-22 20:58:00,TV_SAM,SESS_00062,,,hd,NL,3.2.2
LOG_000219,CUST_0299,CNT_004,STOP,2022-01-22 21:22:38,TV_SAM,SESS_00062,6055,,hd,NL,3.2.2
LOG_000220,CUST_0850,CNT_002,PLAY,2024-08-22 13:57:00,TV_AND,SESS_00063,,,HD,TN,3.2.1
LOG_000221,CUST_0850,CNT_002,STOP,2024-08-22 14:11:00,TV_AND,SESS_00063,8497,,HD,TN,3.2.1
LOG_000222,CUST_0850,CNT_002,RATE,2024-08-22 14:11:33,TV_AND,SESS_00063,,4,HD,TN,3.2.1
LOG_000223,CUST_0903,CNT_006,PLAY,2023-05-22 21:43:00,MOB_IOS,SESS_00064,,,HD,MA,3.2.1
LOG_000224,CUST_0903,CNT_006,STOP,2023-05-22 21:49:33,MOB_IOS,SESS_00064,2112,,HD,MA,3.2.1
LOG_000225,CUST_1366,CNT_031,PLAY,2023-10-26 01:51:00,MOB_IOS,SESS_00065,,,HD,BR,3.2.2
LOG_000226,CUST_1366,CNT_031,STOP,2023-10-26 02:02:12,MOB_IOS,SESS_00065,1537,,HD,BR,3.2.2
LOG_000227,CUST_1366,CNT_031,RATE,2023-10-26 02:02:45,MOB_IOS,SESS_00065,,5,HD,BR,3.2.2
LOG_000228,CUST_1070,CNT_039,PLAY,2022-10-28 20:02:00,TAB_IOS,SESS_00066,,,HD,MA,3.2.0
LOG_000229,CUST_1070,CNT_039,PAUSE,2022-10-28 20:16:16,TAB_IOS,SESS_00066,856,,HD,MA,3.2.0
LOG_000230,CUST_1070,CNT_039,RESUME,2022-10-28 20:25:44,TAB_IOS,SESS_00066,,,HD,MA,3.2.0
LOG_000231,CUST_1070,CNT_039,STOP,2022-10-28 20:46:41,TAB_IOS,SESS_00066,2756,,HD,MA,3.2.0
LOG_000232,CUST_1070,CNT_039,RATE,2022-10-28 20:47:14,TAB_IOS,SESS_00066,,5,HD,MA,3.2.0
LOG_000233,CUST_0291,CNT_024,PLAY,2024-09-25 18:32:00,PC_WIN,SESS_00067,,,4K,IT,3.2.2
LOG_000234,CUST_0291,CNT_024,STOP,2024-09-25 18:55:15,PC_WIN,SESS_00067,3141,,4K,IT,3.2.2
LOG_000235,CUST_0291,CNT_024,RATE,2024-09-25 18:55:35,PC_WIN,SESS_00067,,5,4K,IT,3.2.2
LOG_000236,CUST_1436,CNT_020,PLAY,2022-04-13 01:02:00,MOB_AND,SESS_00068,,,HD,MA,3.2.0
LOG_000237,CUST_1436,CNT_020,PAUSE,2022-04-13 01:18:42,MOB_AND,SESS_00068,1002,,HD,MA,3.2.0
LOG_000238,CUST_1436,CNT_020,RESUME,2022-04-13 01:25:23,MOB_AND,SESS_00068,,,HD,MA,3.2.0
LOG_000239,CUST_1436,CNT_020,STOP,2022-04-13 01:30:34,MOB_AND,SESS_00068,2127,,HD,MA,3.2.0
LOG_000240,CUST_1385,CNT_016,PLAY,1704821040,TV_AND,SESS_00069,,,HD,BE,3.2.1
LOG_000241,CUST_1385,CNT_016,STOP,1704821366,TV_AND,SESS_00069,5367,,HD,BE,3.2.1
LOG_000242,CUST_0188,CNT_010,PLAY,2023-06-02 14:27:00,MOB_IOS,SESS_00070,,,SD,TN,3.0.5
LOG_000243,CUST_0188,CNT_010,STOP,2023-06-02 14:36:11,MOB_IOS,SESS_00070,1740,,SD,TN,3.0.5
LOG_000244,CUST_0617,CNT_010,PLAY,2021-05-15 12:48:00,PC_MAC,SESS_00071,,,HD,FR,3.2.1
LOG_000245,CUST_0617,CNT_010,PAUSE,2021-05-15 13:01:11,PC_MAC,SESS_00071,791,,HD,FR,3.2.1
LOG_000246,CUST_0617,CNT_010,RESUME,2021-05-15 13:06:16,PC_MAC,SESS_00071,,,HD,FR,3.2.1
LOG_000247,CUST_0617,CNT_010,STOP,2021-05-15 13:10:53,PC_MAC,SESS_00071,1623,,HD,FR,3.2.1
LOG_000248,CUST_0617,CNT_010,RATE,2021-05-15 13:11:00,PC_MAC,SESS_00071,,2,HD,FR,3.2.1
LOG_000249,CUST_0328,CNT_040,PLAY,2024-11-22 15:29:00,PC_WIN,SESS_00072,,,HD,MA,3.2.0
LOG_000250,CUST_0328,CNT_040,STOP,2024-11-22 15:32:41,PC_WIN,SESS_00072,621,,HD,MA,3.2.0
LOG_000251,CUST_0328,CNT_040,RATE,2024-11-22 15:33:23,PC_WIN,SESS_00072,,4,HD,MA,3.2.0
LOG_000252,CUST_0259,CNT_016,PLAY,2022-01-31 17:16:00,TAB_AND,SESS_00073,,,HD,GB,3.2.1
LOG_000253,CUST_0259,CNT_016,STOP,2022-01-31 17:18:09,TAB_AND,SESS_00073,665,,HD,GB,3.2.1
LOG_000254,CUST_0524,CNT_008,PLAY,2021-05-26 12:57:00,MOB_AND,SESS_00074,,,HD,MA,3.2.0
LOG_000255,CUST_0524,CNT_008,PAUSE,2021-05-26 12:58:55,MOB_AND,SESS_00074,115,,HD,MA,3.2.0
LOG_000256,CUST_0524,CNT_008,RESUME,2021-05-26 13:03:33,MOB_AND,SESS_00074,,,HD,MA,3.2.0
LOG_000257,CUST_0524,CNT_008,STOP,2021-05-26 13:04:38,MOB_AND,SESS_00074,732,,HD,MA,3.2.0
LOG_000258,CUST_0524,CNT_008,RATE,2021-05-26 13:05:23,MOB_AND,SESS_00074,,3,HD,MA,3.2.0
LOG_000259,CUST_1344,CNT_024,PLAY,2023-05-12 17:44:00,TV_FIRE,SESS_00075,,,4K,MA,3.2.0
LOG_000260,CUST_1344,CNT_024,PAUSE,2023-05-12 17:50:10,TV_FIRE,SESS_00075,370,,4K,MA,3.2.0
LOG_000261,CUST_1344,CNT_024,RESUME,2023-05-12 17:52:56,TV_FIRE,SESS_00075,,,4K,MA,3.2.0
LOG_000262,CUST_1344,CNT_024,STOP,2023-05-12 18:11:33,TV_FIRE,SESS_00075,2633,,4K,MA,3.2.0
LOG_000263,CUST_1358,CNT_025,PLAY,2022-03-25 10:38:00,PC_WIN,SESS_00076,,,4K,FR,3.2.1
LOG_000264,CUST_1358,CNT_025,STOP,2022-03-25 10:46:12,PC_WIN,SESS_00076,1766,,4K,FR,3.2.1
LOG_000265,CUST_1358,CNT_025,RATE,2022-03-25 10:47:05,PC_WIN,SESS_00076,,4,4K,FR,3.2.1
LOG_000266,CUST_0834,CNT_033,PLAY,02/09/2021 12:13:00,PC_WIN,SESS_00077,,,4K,NL,3.1.8
LOG_000267,CUST_0834,CNT_033,STOP,02/09/2021 12:26:36,PC_WIN,SESS_00077,3307,,4K,NL,3.1.8
LOG_000268,CUST_0834,CNT_033,RATE,02/09/2021 12:27:15,PC_WIN,SESS_00077,,5,4K,NL,3.1.8
LOG_000269,CUST_1949,CNT_021,PLAY,1697047860,MOB_IOS,SESS_00078,,,HD,MA,3.2.2
LOG_000270,CUST_1949,CNT_021,STOP,1697047936,MOB_IOS,SESS_00078,180,,HD,MA,3.2.2
LOG_000271,CUST_1949,CNT_021,RATE,1697047973,MOB_IOS,SESS_00078,,5,HD,MA,3.2.2
LOG_000272,CUST_1196,CNT_038,PLAY,2021-03-24 21:58:00,MOB_IOS,SESS_00079,,,4K,FR,3.2.1
LOG_000273,CUST_1196,CNT_038,PAUSE,2021-03-24 21:59:02,MOB_IOS,SESS_00079,62,,4K,FR,3.2.1
LOG_000274,CUST_1196,CNT_038,RESUME,2021-03-24 22:03:34,MOB_IOS,SESS_00079,,,4K,FR,3.2.1
LOG_000275,CUST_1196,CNT_038,STOP,2021-03-24 22:05:00,MOB_IOS,SESS_00079,180,,4K,FR,3.2.1
LOG_000276,CUST_0221,CNT_030,PLAY,2023-05-04 19:46:00,MOB_AND,SESS_00080,,,SD,DZ,3.2.1
LOG_000277,CUST_0221,CNT_030,STOP,2023-05-04 19:58:37,MOB_AND,SESS_00080,2435,,SD,DZ,3.2.1
LOG_000278,CUST_0221,CNT_030,RATE,2023-05-04 19:59:18,MOB_AND,SESS_00080,,5,SD,DZ,3.2.1
LOG_000279,CUST_0353,CNT_009,PLAY,2021-04-30 17:04:00,MOB_AND,SESS_00081,,,SD,GB,3.2.1
LOG_000280,CUST_0353,CNT_009,STOP,2021-04-30 17:16:15,MOB_AND,SESS_00081,1812,,SD,GB,3.2.1
LOG_000281,CUST_0121,CNT_030,PLAY,2021-09-09 04:02:00,TV_FIRE,SESS_00082,,,HD,FR,3.1.8
LOG_000282,CUST_0121,CNT_030,STOP,2021-09-09 04:43:13,TV_FIRE,SESS_00082,5088,,HD,FR,3.1.8
LOG_000283,CUST_0121,CNT_030,RATE,2021-09-09 04:43:39,TV_FIRE,SESS_00082,,3,HD,FR,3.1.8
LOG_000284,CUST_1203,CNT_049,PLAY,2022-08-15 10:01:00,MOB_IOS,SESS_00083,,,HD,CA,3.2.1
LOG_000285,CUST_1203,CNT_049,STOP,2022-08-15 10:03:07,MOB_IOS,SESS_00083,1472,,HD,CA,3.2.1
LOG_000286,CUST_1203,CNT_049,RATE,2022-08-15 10:03:59,MOB_IOS,SESS_00083,,4,HD,CA,3.2.1
LOG_000287,CUST_0886,CNT_039,PLAY,2024-07-25 03:32:00,PC_WIN,SESS_00084,,,4K,FR,3.1.8
LOG_000288,CUST_0886,CNT_039,STOP,2024-07-25 03:39:03,PC_WIN,SESS_00084,1869,,4K,FR,3.1.8
LOG_000289,CUST_0564,CNT_040,PLAY,14/01/2021 18:43:00,MOB_AND,SESS_00085,,,HD,FR,3.2.1
LOG_000290,CUST_0564,CNT_040,STOP,14/01/2021 18:46:28,MOB_AND,SESS_00085,692,,HD,FR,3.2.1
LOG_000291,CUST_0963,CNT_049,PLAY,2023-05-16 19:06:00,PC_WIN,SESS_00086,,,HD,FR,3.2.0
LOG_000292,CUST_0963,CNT_049,STOP,2023-05-16 19:11:14,PC_WIN,SESS_00086,3355,,HD,FR,3.2.0
LOG_000293,CUST_0963,CNT_049,RATE,2023-05-16 19:11:52,PC_WIN,SESS_00086,,5,HD,FR,3.2.0
LOG_000294,CUST_0426,CNT_010,PLAY,2023-12-02 21:40:00,MOB_IOS,SESS_00087,,,HD,BE,3.2.2
LOG_000295,CUST_0426,CNT_010,STOP,2023-12-02 21:41:18,MOB_IOS,SESS_00087,1905,,HD,BE,3.2.2
LOG_000296,CUST_1046,CNT_008,PLAY,2021-06-12 20:34:00,MOB_AND,SESS_00088,,,HD,MA,3.2.0
LOG_000297,CUST_1046,CNT_008,STOP,2021-06-12 20:35:38,MOB_AND,SESS_00088,862,,HD,MA,3.2.0
LOG_000298,CUST_1046,CNT_008,RATE,2021-06-12 20:35:48,MOB_AND,SESS_00088,,5,HD,MA,3.2.0
LOG_000299,CUST_1812,CNT_010,PLAY,2021-12-14 20:35:00,MOB_IOS,SESS_00089,,,4K,MA,3.2.0
LOG_000300,CUST_1812,CNT_010,STOP,2021-12-14 20:37:46,MOB_IOS,SESS_00089,1379,,4K,MA,3.2.0
LOG_000301,CUST_1555,CNT_050,PLAY,1692016140,PC_WIN,SESS_00090,,,HD,TN,3.2.0
LOG_000302,CUST_1555,CNT_050,STOP,1692016666,PC_WIN,SESS_00090,1324,,HD,TN,3.2.0
LOG_000303,CUST_1229,CNT_022,PLAY,2023-06-27 17:43:00,MOB_IOS,SESS_00091,,,HD,FR,3.2.1
LOG_000304,CUST_1229,CNT_022,STOP,2023-06-27 17:54:05,MOB_IOS,SESS_00091,1495,,HD,FR,3.2.1
LOG_000305,CUST_0211,CNT_034,PLAY,2023-04-28 06:25:00,TV_LG,SESS_00092,,,HD,MA,3.2.1
LOG_000306,CUST_0211,CNT_034,PAUSE,2023-04-28 06:42:32,TV_LG,SESS_00092,1052,,HD,MA,3.2.1
LOG_000307,CUST_0211,CNT_034,RESUME,2023-04-28 06:51:14,TV_LG,SESS_00092,,,HD,MA,3.2.1
LOG_000308,CUST_0211,CNT_034,STOP,2023-04-28 07:14:07,TV_LG,SESS_00092,5351,,HD,MA,3.2.1
LOG_000309,CUST_1027,CNT_042,PLAY,2021-01-08 23:50:00,MOB_AND,SESS_00093,,,4K,MA,
LOG_000310,CUST_1027,CNT_042,STOP,2021-01-08 23:54:27,MOB_AND,SESS_00093,887,,4K,MA,
LOG_000311,CUST_1173,CNT_029,PLAY,2024-01-06 19:12:00,TV_AND,SESS_00094,,,HD,FR,3.2.1
LOG_000312,CUST_1173,CNT_029,PAUSE,2024-01-06 19:23:11,TV_AND,SESS_00094,671,,HD,FR,3.2.1
LOG_000313,CUST_1173,CNT_029,RESUME,2024-01-06 19:32:29,TV_AND,SESS_00094,,,HD,FR,3.2.1
LOG_000314,CUST_1173,CNT_029,STOP,2024-01-06 19:46:02,TV_AND,SESS_00094,1971,,HD,FR,3.2.1
LOG_000315,CUST_0375,CNT_025,PLAY,2022-04-26 22:44:00,TV_LG,SESS_00095,,,HD,MA,3.2.2
LOG_000316,CUST_0375,CNT_025,PAUSE,2022-04-26 22:58:02,TV_LG,SESS_00095,842,,HD,MA,3.2.2
LOG_000317,CUST_0375,CNT_025,RESUME,2022-04-26 23:01:35,TV_LG,SESS_00095,,,HD,MA,3.2.2
LOG_000318,CUST_0375,CNT_025,STOP,2022-04-26 23:28:25,TV_LG,SESS_00095,4593,,HD,MA,3.2.2
LOG_000319,CUST_0375,CNT_025,RATE,2022-04-26 23:28:48,TV_LG,SESS_00095,,5,HD,MA,3.2.2
LOG_000320,CUST_1813,CNT_035,PLAY,2022-11-05 02:19:00,MOB_IOS,SESS_00096,,,4K,DE,3.2.1
LOG_000321,CUST_1813,CNT_035,STOP,2022-11-05 02:29:29,MOB_IOS,SESS_00096,1548,,4K,DE,3.2.1
LOG_000322,CUST_1184,CNT_024,PLAY,2023-12-28 23:47:00,MOB_IOS,SESS_00097,,,SD,ES,3.1.5
LOG_000323,CUST_1184,CNT_024,PAUSE,2023-12-29 00:00:04,MOB_IOS,SESS_00097,784,,SD,ES,3.1.5
LOG_000324,CUST_1184,CNT_024,RESUME,2023-12-29 00:09:50,MOB_IOS,SESS_00097,,,SD,ES,3.1.5
LOG_000325,CUST_1184,CNT_024,STOP,2023-12-29 00:11:51,MOB_IOS,SESS_00097,1622,,SD,ES,3.1.5
LOG_000326,CUST_1184,CNT_024,RATE,2023-12-29 00:12:42,MOB_IOS,SESS_00097,,5,SD,ES,3.1.5
LOG_000327,CUST_1245,CNT_027,PLAY,2024-03-16 16:49:00,MOB_AND,SESS_00098,,,HD,DZ,3.2.2
LOG_000328,CUST_1245,CNT_027,PAUSE,2024-03-16 16:51:51,MOB_AND,SESS_00098,171,,HD,DZ,3.2.2
LOG_000329,CUST_1245,CNT_027,RESUME,2024-03-16 17:01:07,MOB_AND,SESS_00098,,,HD,DZ,3.2.2
LOG_000330,CUST_1245,CNT_027,STOP,2024-03-16 17:04:27,MOB_AND,SESS_00098,1611,,HD,DZ,3.2.2
LOG_000331,CUST_1392,CNT_046,PLAY,2022-01-12 08:31:00,UNKNOWN,SESS_00099,,,4K,FR,3.2.1
LOG_000332,CUST_1392,CNT_046,STOP,2022-01-12 08:41:07,UNKNOWN,SESS_00099,1897,,4K,FR,3.2.1
LOG_000333,CUST_1392,CNT_046,RATE,2022-01-12 08:41:31,UNKNOWN,SESS_00099,,10,4K,FR,3.2.1
LOG_000334,CUST_0304,CNT_011,PLAY,2023-01-21 03:40:00,TAB_IOS,SESS_00100,,,4K,DZ,3.2.1
LOG_000335,CUST_0304,CNT_011,PAUSE,2023-01-21 03:50:02,TAB_IOS,SESS_00100,602,,4K,DZ,3.2.1
LOG_000336,CUST_0304,CNT_011,RESUME,2023-01-21 03:56:08,TAB_IOS,SESS_00100,,,4K,DZ,3.2.1
LOG_000337,CUST_0304,CNT_011,STOP,2023-01-21 04:01:41,TAB_IOS,SESS_00100,1641,,4K,DZ,3.2.1
LOG_000338,CUST_0081,CNT_042,PLAY,1725656580,MOB_IOS,SESS_00101,,,hd,TN,3.1.5
LOG_000339,CUST_0081,CNT_042,STOP,1725656766,MOB_IOS,SESS_00101,1175,,hd,TN,3.1.5
LOG_000340,CUST_0081,CNT_042,RATE,1725656785,MOB_IOS,SESS_00101,,5,hd,TN,3.1.5
LOG_000341,CUST_1182,CNT_004,PLAY,2021-11-20 20:48:00,MOB_IOS,SESS_00102,,,SD,IT,3.2.1
LOG_000342,CUST_1182,CNT_004,STOP,2021-11-20 21:04:48,MOB_IOS,SESS_00102,2095,,SD,IT,3.2.1
LOG_000343,CUST_1182,CNT_004,RATE,2021-11-20 21:05:04,MOB_IOS,SESS_00102,,4,SD,IT,3.2.1
LOG_000344,CUST_0205,CNT_039,PLAY,2021-07-10 04:48:00,TV_SAM,SESS_00103,,,4K,MA,3.1.5
LOG_000345,CUST_0205,CNT_039,PAUSE,2021-07-10 05:32:47,TV_SAM,SESS_00103,2687,,4K,MA,3.1.5
LOG_000346,CUST_0205,CNT_039,RESUME,2021-07-10 05:36:50,TV_SAM,SESS_00103,,,4K,MA,3.1.5
LOG_000347,CUST_0205,CNT_039,STOP,2021-07-10 06:33:20,TV_SAM,SESS_00103,8050,,4K,MA,3.1.5
LOG_000348,CUST_1636,CNT_032,PLAY,2021-09-04 20:39:00,MOB_AND,SESS_00104,,,4K,FR,3.2.2
LOG_000349,CUST_1636,CNT_032,STOP,2021-09-04 20:49:10,MOB_AND,SESS_00104,1764,,4K,FR,3.2.2
LOG_000350,CUST_1636,CNT_032,RATE,2021-09-04 20:49:57,MOB_AND,SESS_00104,,5,4K,FR,3.2.2
LOG_000351,CUST_1718,CNT_005,PLAY,22/08/2021 21:44:00,MOB_AND,SESS_00105,,,4K,FR,3.2.2
LOG_000352,CUST_1718,CNT_005,STOP,22/08/2021 21:49:46,MOB_AND,SESS_00105,1015,,4K,FR,3.2.2
LOG_000353,CUST_1718,CNT_005,RATE,22/08/2021 21:50:33,MOB_AND,SESS_00105,,5,4K,FR,3.2.2
LOG_000354,CUST_0061,CNT_030,PLAY,2023-10-11 10:49:00,MOB_IOS,SESS_00106,,,HD,BE,3.2.2
LOG_000355,CUST_0061,CNT_030,PAUSE,2023-10-11 10:52:09,MOB_IOS,SESS_00106,189,,HD,BE,3.2.2
LOG_000356,CUST_0061,CNT_030,RESUME,2023-10-11 10:58:31,MOB_IOS,SESS_00106,,,HD,BE,3.2.2
LOG_000357,CUST_0061,CNT_030,STOP,2023-10-11 11:05:58,MOB_IOS,SESS_00106,1385,,HD,BE,3.2.2
LOG_000358,CUST_1468,CNT_037,PLAY,2021-10-19 17:51:00,PC_WIN,SESS_00107,,,SD,DZ,3.1.0
LOG_000359,CUST_1468,CNT_037,STOP,2021-10-19 18:13:55,PC_WIN,SESS_00107,4988,,SD,DZ,3.1.0
LOG_000360,CUST_1291,CNT_040,PLAY,2023-03-23 18:55:00,PC_WIN,SESS_00108,,,HD,US,3.2.0
LOG_000361,CUST_1291,CNT_040,STOP,2023-03-23 18:58:04,PC_WIN,SESS_00108,2401,,HD,US,3.2.0
LOG_000362,CUST_1291,CNT_040,RATE,2023-03-23 18:58:53,PC_WIN,SESS_00108,,5,HD,US,3.2.0
LOG_000363,CUST_0550,CNT_951,PLAY,2023-03-11 20:33:00,TV_AND,SESS_00109,,,HD,FR,3.2.1
LOG_000364,CUST_0550,CNT_951,STOP,2023-03-11 20:42:56,TV_AND,SESS_00109,3479,,HD,FR,3.2.1
LOG_000365,CUST_0550,CNT_951,RATE,2023-03-11 20:43:01,TV_AND,SESS_00109,,5,HD,FR,3.2.1
LOG_000366,CUST_1113,CNT_022,PLAY,2021-03-14 14:47:00,MOB_IOS,SESS_00110,,,HD,FR,3.1.5
LOG_000367,CUST_1113,CNT_022,STOP,2021-03-14 14:49:27,MOB_IOS,SESS_00110,881,,HD,FR,3.1.5
LOG_000368,CUST_1113,CNT_022,RATE,2021-03-14 14:49:47,MOB_IOS,SESS_00110,,5,HD,FR,3.1.5
LOG_000369,CUST_0394,CNT_041,PLAY,2023-05-06 18:32:00,MOB_IOS,SESS_00111,,,HD,DZ,3.2.1
LOG_000370,CUST_0394,CNT_041,PAUSE,2023-05-06 18:34:18,MOB_IOS,SESS_00111,138,,HD,DZ,3.2.1
LOG_000371,CUST_0394,CNT_041,RESUME,2023-05-06 18:39:42,MOB_IOS,SESS_00111,,,HD,DZ,3.2.1
LOG_000372,CUST_0394,CNT_041,STOP,2023-05-06 18:43:35,MOB_IOS,SESS_00111,923,,HD,DZ,3.2.1
LOG_000373,CUST_0394,CNT_041,RATE,2023-05-06 18:43:52,MOB_IOS,SESS_00111,,2,HD,DZ,3.2.1
LOG_000374,CUST_0734,CNT_036,PLAY,2023-08-23 20:44:00,TV_SAM,SESS_00112,,,HD,JP,3.1.0
LOG_000375,CUST_0734,CNT_036,STOP,2023-08-23 21:05:32,TV_SAM,SESS_00112,4593,,HD,JP,3.1.0
LOG_000376,CUST_1628,CNT_034,PLAY,2023-01-19 12:38:00,PC_WIN,SESS_00113,,,HD,BE,3.2.2
LOG_000377,CUST_1628,CNT_034,PAUSE,2023-01-19 13:18:50,PC_WIN,SESS_00113,2450,,HD,BE,3.2.2
LOG_000378,CUST_1628,CNT_034,RESUME,2023-01-19 13:22:04,PC_WIN,SESS_00113,,,HD,BE,3.2.2
LOG_000379,CUST_1628,CNT_034,STOP,2023-01-19 13:35:36,PC_WIN,SESS_00113,5148,,HD,BE,3.2.2
LOG_000380,CUST_1628,CNT_034,RATE,2023-01-19 13:36:20,PC_WIN,SESS_00113,,4,HD,BE,3.2.2
LOG_000381,CUST_0941,CNT_014,PLAY,2024-05-13 21:26:00,PC_WIN,SESS_00114,,,4k,MA,3.2.0
LOG_000382,CUST_0941,CNT_014,STOP,2024-05-13 21:47:45,PC_WIN,SESS_00114,4304,,4k,MA,3.2.0
LOG_000383,CUST_0138,CNT_010,PLAY,04/10/2024 22:00:00,PC_WIN,SESS_00115,,,4K,MA,3.1.5
LOG_000384,CUST_0138,CNT_010,STOP,04/10/2024 22:35:24,PC_WIN,SESS_00115,7506,,4K,MA,3.1.5
LOG_000385,CUST_0138,CNT_010,RATE,04/10/2024 22:35:44,PC_WIN,SESS_00115,,5,4K,MA,3.1.5
LOG_000386,CUST_1829,CNT_041,PLAY,2024-07-12 16:14:00,TV_SAM,SESS_00116,,,HD,TN,3.2.1
LOG_000387,CUST_1829,CNT_041,PAUSE,2024-07-12 16:17:46,TV_SAM,SESS_00116,226,,HD,TN,3.2.1
LOG_000388,CUST_1829,CNT_041,RESUME,2024-07-12 16:23:48,TV_SAM,SESS_00116,,,HD,TN,3.2.1
LOG_000389,CUST_1829,CNT_041,STOP,2024-07-12 16:25:40,TV_SAM,SESS_00116,4581,,HD,TN,3.2.1
LOG_000390,CUST_1550,CNT_020,PLAY,2023-03-10 23:58:00,MOB_AND,SESS_00117,,,4K,MA,3.1.8
LOG_000391,CUST_1550,CNT_020,PAUSE,2023-03-11 00:00:16,MOB_AND,SESS_00117,136,,4K,MA,3.1.8
LOG_000392,CUST_1550,CNT_020,RESUME,2023-03-11 00:09:04,MOB_AND,SESS_00117,,,4K,MA,3.1.8
LOG_000393,CUST_1550,CNT_020,STOP,2023-03-11 00:12:18,MOB_AND,SESS_00117,813,,4K,MA,3.1.8
LOG_000394,CUST_1678,CNT_045,PLAY,2022-10-09 22:25:00,MOB_AND,SESS_00118,,,HD,TN,3.2.0
LOG_000395,CUST_1678,CNT_045,PAUSE,2022-10-09 22:27:58,MOB_AND,SESS_00118,178,,HD,TN,3.2.0
LOG_000396,CUST_1678,CNT_045,RESUME,2022-10-09 22:35:56,MOB_AND,SESS_00118,,,HD,TN,3.2.0
LOG_000397,CUST_1678,CNT_045,STOP,2022-10-09 22:44:46,MOB_AND,SESS_00118,1344,,HD,TN,3.2.0
LOG_000398,CUST_1986,CNT_044,PLAY,1649596320,PC_MAC,SESS_00119,,,HD,DZ,3.1.8
LOG_000399,CUST_1986,CNT_044,STOP,1649596399,PC_MAC,SESS_00119,180,,HD,DZ,3.1.8
LOG_000400,CUST_1510,CNT_034,PLAY,2021-08-26 04:30:00,MOB_AND,SESS_00120,,,SD,MA,3.2.1
LOG_000401,CUST_1510,CNT_034,STOP,2021-08-26 04:43:44,MOB_AND,SESS_00120,1822,,SD,MA,3.2.1
LOG_000402,CUST_1510,CNT_034,RATE,2021-08-26 04:44:24,MOB_AND,SESS_00120,,5,SD,MA,3.2.1
LOG_000403,CUST_1378,CNT_032,PLAY,2024-01-12 19:40:00,MOB_AND,SESS_00121,,,HD,MA,3.2.1
LOG_000404,CUST_1378,CNT_032,STOP,2024-01-12 19:49:55,MOB_AND,SESS_00121,2048,,HD,MA,3.2.1
LOG_000405,CUST_1378,CNT_032,RATE,2024-01-12 19:50:25,MOB_AND,SESS_00121,,5,HD,MA,3.2.1
LOG_000406,CUST_1745,CNT_044,PLAY,2021-09-24 18:27:00,PC_MAC,SESS_00122,,,HD,DE,3.2.2
LOG_000407,CUST_1745,CNT_044,PAUSE,2021-09-24 18:41:59,PC_MAC,SESS_00122,899,,HD,DE,3.2.2
LOG_000408,CUST_1745,CNT_044,RESUME,2021-09-24 18:50:24,PC_MAC,SESS_00122,,,HD,DE,3.2.2
LOG_000409,CUST_1745,CNT_044,STOP,2021-09-24 19:05:41,PC_MAC,SESS_00122,3889,,HD,DE,3.2.2
LOG_000410,CUST_1870,CNT_042,PLAY,2023-10-17 19:48:00,TV_FIRE,SESS_00123,,,HD,FR,3.1.5
LOG_000411,CUST_1870,CNT_042,PAUSE,2023-10-17 20:17:04,TV_FIRE,SESS_00123,1744,,HD,FR,3.1.5
LOG_000412,CUST_1870,CNT_042,RESUME,2023-10-17 20:26:04,TV_FIRE,SESS_00123,,,HD,FR,3.1.5
LOG_000413,CUST_1870,CNT_042,STOP,2023-10-17 21:09:59,TV_FIRE,SESS_00123,5845,,HD,FR,3.1.5
LOG_000414,CUST_1870,CNT_042,RATE,2023-10-17 21:10:14,TV_FIRE,SESS_00123,,3,HD,FR,3.1.5
LOG_000415,CUST_1518,CNT_041,PLAY,2024-12-15 12:59:00,MOB_AND,SESS_00124,,,HD,MA,3.2.0
LOG_000416,CUST_1518,CNT_041,STOP,2024-12-15 13:04:37,MOB_AND,SESS_00124,2102,,HD,MA,3.2.0
LOG_000417,CUST_1518,CNT_041,RATE,2024-12-15 13:05:01,MOB_AND,SESS_00124,,5,HD,MA,3.2.0
LOG_000418,CUST_1220,CNT_016,PLAY,2021-05-26 23:15:00,PC_MAC,SESS_00125,,,HD,MA,3.1.8
LOG_000419,CUST_1220,CNT_016,STOP,2021-05-26 23:30:15,PC_MAC,SESS_00125,3733,,HD,MA,3.1.8
LOG_000420,CUST_1220,CNT_016,RATE,2021-05-26 23:30:35,PC_MAC,SESS_00125,,5,HD,MA,3.1.8
